id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19507362,124,-0.14738,0.0207139,-0.0428963,-0.40539,-0.143409,-0.098512,400.005,0.441148,-3.1459,0.3291,2.80285,4.22622,19.4815,13.6584,23.228,-1.90338,7.4294,-2.98269,8.22893,0.306697,90.6844,-118.779,149.439,0.107104,s20140924_123536_4874
19507363,125,-0.151592,0.0193092,-0.0437298,-0.436593,-0.136369,-0.0662371,400.006,0.462166,-2.66225,1.07505,3.82871,4.78563,17.3461,8.62676,19.1492,-2.12607,8.71366,-3.92599,9.79088,-29.3377,136.01,-67.963,154.849,0.10627,s20140924_123536_4874
19507364,126,-0.156082,0.0180112,-0.044181,-0.458635,-0.121908,-0.0219379,400.007,0.475067,-0.92565,1.83885,4.83034,5.25075,14.8854,2.73854,15.1136,-2.49014,10.1496,-4.34195,11.3167,-33.3711,134.708,-26.3023,141.25,0.105819,s20140924_123536_4874
19507365,127,-0.16068,0.0168972,-0.0441418,-0.455106,-0.099592,0.0303697,400.008,0.466864,2.7244,2.62833,5.00913,6.27869,12.3436,3.81775,12.8864,-2.79349,11.4078,-4.45204,12.5604,-40.6027,181.546,-25.0977,187.716,0.105858,s20140924_123536_4874
19507366,128,-0.165026,0.0160458,-0.0435883,-0.404147,-0.0693414,0.0782448,400.011,0.417451,6.1654,3.08539,4.53316,8.25114,9.73571,10.9572,14.5039,-3.30219,13.7805,-4.8439,14.9757,-54.0961,317.486,-30.6861,323.52,0.106412,s20140924_123536_4874
19507367,129,-0.168691,0.0155144,-0.0425939,-0.331798,-0.0378842,0.121033,400.016,0.35521,6.06805,2.72045,4.76891,8.18319,6.51374,20.0409,20.9184,-3.87541,17.7575,-5.06576,18.8682,8.63584,313.159,73.5328,321.792,0.107406,s20140924_123536_4874
19507368,130,-0.171739,0.0152598,-0.041135,-0.282786,-0.0149323,0.173623,400.024,0.332168,3.5438,1.58675,6.1531,7.27578,3.02265,31.5488,31.643,-3.12947,20.0437,-3.37324,20.5651,178.784,-1.16008,259.606,315.215,0.108865,s20140924_123536_4874
19507369,131,-0.174437,0.0151685,-0.0390618,-0.260922,-0.00614921,0.244095,400.045,0.357352,1.43985,-0.1378,7.51,7.64802,1.35005,43.0916,43.1007,-0.29973,17.7343,0.126369,17.7373,308.156,-363.92,322.498,575.676,0.110938,s20140924_123536_4874
19507370,132,-0.177008,0.0150691,-0.0362222,-0.253989,-0.0176883,0.323823,400.108,0.411928,0.60505,-2.10326,7.5216,7.83353,3.98376,51.8913,51.9327,3.03365,12.7653,3.07671,13.4767,252.801,-516.172,188.95,605.016,0.113778,s20140924_123536_4874
19507371,133,-0.179523,0.0147514,-0.0326155,-0.248821,-0.0482144,0.394527,400.336,0.468922,0.51305,-3.24176,5.3184,6.24961,10.9664,57.7611,57.9524,4.75629,7.41089,3.90537,9.63304,113.368,-496.081,23.6061,509.418,0.117385,s20140924_123536_4874
19507372,134,-0.181984,0.0140922,-0.0284485,-0.243728,-0.0825235,0.430191,401.28,0.501276,0.6522,-3.30948,1.62345,3.74348,18.7055,60.4659,60.9079,5.30101,2.84368,3.54883,6.98437,79.7458,-332.21,-9.64885,341.784,0.118016,s20140924_123536_4874
19507373,135,-0.184388,0.0131091,-0.0241412,-0.235777,-0.114404,0.426996,405.003,0.501004,1.22035,-3.27238,-1.4043,3.76427,25.8836,61.0936,61.9261,6.3512,0.76668,3.7124,7.39645,141.767,-99.5763,60.1292,183.382,0.115612,s20140924_123536_4874
19507374,136,-0.186671,0.0117985,-0.0199809,-0.219321,-0.147971,0.402105,418.13,0.481337,2.1604,-3.46605,-3.09135,5.12223,34.0067,61.3905,62.8933,8.13636,0.852153,4.75142,9.46057,187.894,73.4251,137.156,243.941,0.113329,s20140924_123536_4874
19507375,137,-0.18874,0.0101424,-0.0161392,-0.192569,-0.183725,0.365169,457.489,0.45187,3.215,-3.70285,-3.79715,6.20207,43.6536,62.1954,64.7759,10.1091,2.23518,6.45551,12.2009,168.465,184.089,190.173,313.743,0.11126,s20140924_123536_4874
19507376,138,-0.190487,0.00811548,-0.0126844,-0.155021,-0.222028,0.326162,553.524,0.423922,4.2164,-3.9025,-3.64675,6.80487,55.0771,64.5788,68.5504,11.5057,4.53392,8.55488,15.0374,66.3741,230.277,195.411,309.223,0.109513,s20140924_123536_4874
19507377,139,-0.19181,0.00569699,-0.00959905,-0.108241,-0.261775,0.292234,731.368,0.406993,5.01219,-3.95595,-2.9377,7.02863,67.5355,69.6758,74.5764,11.4366,6.84073,10.3637,16.8819,-93.1496,182.232,131.542,243.287,0.10819,s20140924_123536_4874
19507378,140,-0.192629,0.00288123,-0.00680941,-0.0547773,-0.301147,0.267408,945.706,0.406444,5.53638,-3.84455,-1.9467,7.01582,79.6909,78.4234,82.2546,9.64267,8.17857,11.1857,16.8817,-234.245,60.426,16.5976,242.482,0.107371,s20140924_123536_4874
19507379,141,-0.192893,-0.000319772,-0.00421516,0.00248657,-0.338666,0.2533,1036.06,0.42292,5.70718,-3.4693,-0.95815,6.7473,90.4207,90.5624,90.3369,6.75166,8.04924,10.6957,14.9924,-288.904,-65.6054,-93.0481,310.528,0.107107,s20140924_123536_4874
19507380,142,-0.192581,-0.00387325,-0.00171323,0.0593663,-0.370533,0.248245,882.469,0.449938,5.50557,-2.74225,-0.22935,6.15499,99.1025,103.449,97.5819,3.86459,6.86647,9.32476,12.208,-241.638,-126.593,-141.743,307.418,0.107419,s20140924_123536_4874
19507381,143,-0.191718,-0.0077008,0.000768155,0.112598,-0.393511,0.248713,621.834,0.478944,5.02409,-1.7479,0.01585,5.31948,105.968,114.357,103.597,1.91889,5.51739,7.86083,9.79369,-135.27,-115.098,-131.196,220.812,0.108282,s20140924_123536_4874
19507382,144,-0.190349,-0.0117068,0.00325896,0.159848,-0.405491,0.248562,459.635,0.501754,4.33895,-0.6138,-0.332,4.39471,111.515,122.745,108.577,1.15919,4.56451,6.70083,8.19022,-27.5738,-66.1398,-97.7834,121.229,0.109651,s20140924_123536_4874
19507383,145,-0.188546,-0.0157717,0.00571827,0.199377,-0.405787,0.242073,409.558,0.512849,3.5215,0.50575,-1.1767,3.74718,116.166,129.476,112.878,1.36742,4.19459,5.90516,7.37125,60.2837,-5.68296,-65.0347,88.859,0.111454,s20140924_123536_4874
19507384,146,-0.18639,-0.0197868,0.00806524,0.230278,-0.395376,0.225028,400.982,0.50989,2.63125,1.4926,-2.3725,3.84449,120.218,135.661,116.848,2.36486,4.45085,5.40014,7.38675,130.277,53.4768,-44.0601,147.557,0.11361,s20140924_123536_4874
19507385,147,-0.183971,-0.0236491,0.0101743,0.252002,-0.375935,0.194623,400.073,0.492656,1.7349,2.20445,-3.6506,4.60395,123.835,142.321,120.765,3.97295,5.26413,5.02396,8.29069,180.828,101.667,-42.1121,211.68,0.116029,s20140924_123536_4874
19507386,148,-0.181379,-0.0272882,0.011917,0.264976,-0.351287,0.152016,400.004,0.465536,0.8819,2.5494,-4.7274,5.44293,127.027,150.157,124.693,5.98143,6.48418,4.5579,9.92958,213.48,137.234,-61.3795,261.102,0.118621,s20140924_123536_4874
19507387,149,-0.1787,-0.0306692,0.0131835,0.26964,-0.324947,0.100075,400.0,0.433948,0.0655,2.5917,-5.51655,6.09537,129.686,159.638,128.416,8.24254,8.00882,3.79637,12.1034,229.784,165.418,-88.9132,296.765,0.119331,s20140924_123536_4874
19507388,150,-0.176013,-0.03379,0.013897,0.266286,-0.299453,0.041685,400.0,0.402887,-0.6787,2.4849,-6.04704,6.57282,131.645,171.103,131.372,10.5771,9.79254,2.77963,14.6798,215.215,176.357,-99.8161,295.605,0.11621,s20140924_123536_4874
19507389,151,-0.173397,-0.0366625,0.0140033,0.256066,-0.275249,-0.0208657,400.0,0.37652,-1.29045,2.4037,-6.28954,6.85575,132.932,175.342,132.85,12.5468,11.5359,1.80005,17.1389,151.011,144.534,-90.4988,227.782,0.113338,s20140924_123536_4874
19507390,152,-0.17091,-0.039296,0.0134774,0.240477,-0.251379,-0.0841057,400.0,0.357903,-1.81995,2.43,-6.14326,6.8525,133.73,160.723,132.214,13.5973,12.6832,0.969658,18.6197,45.4672,68.906,-79.9427,114.918,0.110704,s20140924_123536_4874
19507391,153,-0.168605,-0.0416873,0.0123333,0.219667,-0.226649,-0.143731,400.0,0.346817,-2.3537,2.544,-5.53451,6.53014,134.104,146.803,129.3,13.4562,12.9141,0.201192,18.6516,-63.6189,-14.4428,-74.5029,99.0285,0.108313,s20140924_123536_4874
19507392,154,-0.166535,-0.0438243,0.0106313,0.193403,-0.200499,-0.194796,400.0,0.339927,-2.89205,2.6937,-4.4474,5.94973,133.968,134.794,124.677,12.325,12.3944,-0.5204,17.487,-129.071,-60.4432,-66.4782,157.264,0.106176,s20140924_123536_4874
19507393,155,-0.164754,-0.045692,0.00848129,0.161826,-0.172775,-0.232679,400.0,0.331931,-3.39075,2.8679,-2.99575,5.35692,133.126,124.818,119.178,10.8748,11.7052,-1.12837,16.017,-119.413,-44.4208,-52.3121,137.729,0.104308,s20140924_123536_4874
19507394,156,-0.163314,-0.0472734,0.0060306,0.125588,-0.143141,-0.254711,400.0,0.318024,-3.8001,3.0984,-1.4003,5.09918,131.263,116.246,113.26,9.9367,11.5059,-1.56664,15.2833,-37.6025,26.4389,-36.9582,58.982,0.102727,s20140924_123536_4874
19507395,157,-0.162254,-0.0485458,0.00344061,0.0858241,-0.110807,-0.260685,400.0,0.295974,-4.06752,3.38689,0.1215,5.29438,127.759,108.223,106.856,10.1227,12.234,-1.86754,15.9883,88.9356,129.116,-29.4917,159.531,0.101454,s20140924_123536_4874
19507396,158,-0.161603,-0.0494794,0.000864831,0.0442376,-0.0754032,-0.252281,400.0,0.266999,-4.14809,3.65921,1.4016,5.70622,120.399,99.9457,99.537,11.7154,14.0883,-2.15648,18.4494,226.735,234.01,-34.3682,327.644,0.100521,s20140924_123536_4874
19507397,159,-0.161369,-0.050046,-0.00156759,0.00286228,-0.0376228,-0.232653,400.0,0.235693,-4.02648,3.8278,2.31685,6.01933,94.3506,90.7049,90.6958,14.6574,16.9142,-2.5549,22.5268,318.816,274.673,-46.1044,423.338,0.099954,s20140924_123536_4874
19507398,160,-0.161538,-0.0502285,-0.00376462,-0.036292,0.00115281,-0.205944,400.0,0.20912,-3.71837,3.85877,2.78195,6.03785,1.81938,80.0058,80.006,18.0917,19.5817,-3.07856,26.8372,257.392,143.162,-51.3169,298.964,0.0997715,s20140924_123536_4874
19507399,161,-0.162081,-0.0500242,-0.00567906,-0.0715052,0.0395526,-0.177014,400.0,0.194965,-3.25755,3.75545,2.75715,5.6848,28.9489,68.0036,68.4841,19.8052,19.7774,-3.58124,28.2174,-10.7786,-168.782,-37.5519,173.245,0.0999758,s20140924_123536_4874
19507400,162,-0.162951,-0.0494431,-0.00731395,-0.101443,0.0762618,-0.150801,400.0,0.197098,-2.70164,3.53222,2.28595,5.0001,36.9347,56.0715,59.0237,17.8762,16.2061,-3.8296,24.4307,-336.048,-465.965,-7.5866,574.552,0.100557,s20140924_123536_4874
19507401,163,-0.164091,-0.0485082,-0.00871744,-0.125538,0.110197,-0.131295,400.0,0.212465,-2.11665,3.21081,1.4892,4.12398,41.2766,46.2841,53.7817,13.0843,10.4581,-3.73297,17.1612,-505.889,-559.722,21.4862,754.767,0.101492,s20140924_123536_4874
19507402,164,-0.165442,-0.0472513,-0.00997061,-0.143776,0.140478,-0.121017,400.0,0.234629,-1.53705,2.797,0.53675,3.23633,44.3353,40.0875,52.2092,7.75839,5.01165,-3.39988,9.84217,-495.849,-478.078,43.1398,690.135,0.102749,s20140924_123536_4874
19507403,165,-0.166947,-0.045714,-0.0111705,-0.156279,0.166137,-0.12056,400.0,0.257991,-0.9586,2.2222,-0.4221,2.45668,46.7513,37.6481,52.7169,3.16729,0.896565,-2.87018,4.36732,-422.219,-353.799,65.7293,554.764,0.104286,s20140924_123536_4874
19507404,166,-0.168548,-0.0439515,-0.012413,-0.162948,0.184922,-0.129459,400.0,0.278402,-0.366,1.3828,-1.2992,1.93236,48.6144,38.4665,54.176,-0.685998,-2.06434,-2.08529,3.01339,-358.371,-256.126,87.3678,449.069,0.106049,s20140924_123536_4874
19507405,167,-0.170186,-0.0420486,-0.013787,-0.163599,0.193793,-0.146544,400.0,0.292909,0.23505,0.29305,-1.9946,2.02967,49.8291,41.8524,56.0456,-4.00012,-4.22595,-1.12282,5.92624,-295.131,-176.344,97.1557,357.266,0.107951,s20140924_123536_4874
19507406,168,-0.1718,-0.0401152,-0.015363,-0.158247,0.190783,-0.169351,400.0,0.3002,0.57135,-0.6149,-2.58245,2.71544,50.3256,46.9413,58.1877,-6.58863,-5.59121,-0.142176,8.64245,-189.793,-75.8486,92.4745,224.335,0.109885,s20140924_123536_4874
19507407,169,-0.173349,-0.0382539,-0.0171941,-0.152172,0.181495,-0.198193,400.0,0.308832,0.26985,-0.7985,-3.31055,3.41616,50.0223,52.4831,60.4796,-7.79599,-5.74292,0.72667,9.71013,-34.7681,52.0018,74.5546,97.3211,0.111746,s20140924_123536_4874
19507408,170,-0.174866,-0.0364766,-0.0193553,-0.15285,0.174813,-0.235562,400.0,0.330775,-0.43695,-0.49355,-3.92605,3.981,48.8348,57.0215,62.4775,-7.28399,-4.55118,1.34892,8.69421,102.415,153.363,47.8072,190.511,0.113523,s20140924_123536_4874
19507409,171,-0.17643,-0.034746,-0.021918,-0.160911,0.171624,-0.276714,400.0,0.363205,-1.04955,-0.2694,-3.9273,4.07404,46.8452,59.8217,63.7026,-5.74768,-2.67566,1.68281,6.55949,154.543,184.029,25.1083,241.621,0.115254,s20140924_123536_4874
19507410,172,-0.178101,-0.0330409,-0.024877,-0.173841,0.169425,-0.314108,400.0,0.396975,-1.49685,-0.2188,-3.42995,3.74873,44.263,61.038,64.0291,-4.19314,-0.870592,1.85108,4.6655,133.575,176.628,21.6179,222.502,0.116959,s20140924_123536_4874
19507411,173,-0.179921,-0.0313574,-0.0281795,-0.190848,0.167248,-0.345313,400.0,0.428528,-1.84385,-0.4068,-2.46765,3.10718,41.2294,61.0714,63.5538,-3.07618,0.856894,2.11517,3.83028,86.0711,187.589,43.023,210.829,0.118643,s20140924_123536_4874
19507412,174,-0.181927,-0.0297085,-0.0317397,-0.210718,0.161289,-0.363461,400.0,0.450022,-2.0932,-0.96775,-0.85985,2.46117,37.4314,59.8968,62.08,-2.47172,2.88119,2.71154,4.66509,40.7337,213.972,71.6029,229.282,0.118073,s20140924_123536_4874
19507413,175,-0.184142,-0.0281564,-0.0353851,-0.232712,0.147893,-0.36251,400.0,0.455457,-2.39795,-1.60585,0.79735,2.99411,32.4368,57.3017,59.2734,-2.2615,5.13633,3.54723,6.63921,12.9044,216.437,80.808,231.39,0.114615,s20140924_123536_4874
19507414,176,-0.186595,-0.0267684,-0.0389431,-0.258677,0.129172,-0.347514,400.0,0.452068,-2.8656,-1.98445,1.8383,3.94069,26.5355,53.3373,55.0956,-2.21363,7.20994,4.3277,8.69553,3.70464,179.32,64.8895,190.735,0.111057,s20140924_123536_4874
19507415,177,-0.189334,-0.0255805,-0.0423128,-0.290024,0.108204,-0.325744,400.0,0.449368,-3.3796,-2.12861,2.3065,4.61223,20.4599,48.3199,49.804,-2.18741,8.72273,4.84502,10.2149,5.6679,108.679,32.1123,113.465,0.107687,s20140924_123536_4874
19507416,178,-0.192412,-0.0246064,-0.0454494,-0.326269,0.0865997,-0.301384,400.0,0.45253,-3.76,-2.13948,2.45215,4.97272,14.8649,42.7295,43.8638,-2.10027,9.38351,4.96995,10.8241,14.8738,20.8297,-9.49174,27.2983,0.104551,s20140924_123536_4874
19507417,179,-0.195868,-0.0238471,-0.0483394,-0.365224,0.0654145,-0.276701,400.0,0.462851,-3.89545,-2.04048,2.4277,5.02313,10.1545,37.1483,37.9009,-1.88994,9.13932,4.65518,10.4293,28.4052,-56.5811,-51.305,81.4891,0.101661,s20140924_123536_4874
19507418,180,-0.199716,-0.0232929,-0.0509861,-0.404178,0.0457901,-0.25283,400.0,0.478936,-3.7716,-1.80547,2.3203,4.7821,6.46359,32.0277,32.4448,-1.53217,8.25189,3.94385,9.27336,41.3377,-104.245,-86.1586,141.418,0.0990139,s20140924_123536_4874
19507419,181,-0.203943,-0.0229208,-0.0534004,-0.440656,0.029305,-0.230295,400.0,0.498069,-3.41975,-1.40929,2.1664,4.2865,3.80475,27.5924,27.7817,-1.06318,7.05443,2.93201,7.71311,47.8853,-123.909,-108.144,171.294,0.096057,s20140924_123536_4874
19507420,182,-0.208514,-0.0226909,-0.0555978,-0.472573,0.0176043,-0.209502,400.0,0.517229,-2.8941,-0.8859,1.9633,3.60766,2.1334,23.9088,23.9835,-0.574461,5.77371,1.78097,6.0694,44.8412,-127.865,-111.254,175.321,0.091486,s20140924_123536_4874
19507421,183,-0.213375,-0.0225498,-0.0575982,-0.498538,0.011587,-0.191029,400.0,0.53401,-2.2606,-0.34242,1.6858,2.84068,1.33143,20.9658,21.0009,-0.166357,4.49714,0.706928,4.5554,33.4603,-127.922,-93.1657,161.751,0.086625,s20140924_123536_4874
19507422,184,-0.218462,-0.0224419,-0.0594292,-0.517785,0.0107559,-0.175786,400.0,0.546917,-1.5761,0.08349,1.307,2.04922,1.19003,18.7522,18.7848,0.0947462,3.21528,-0.0823442,3.21773,17.725,-127.561,-57.7645,141.147,0.081538,s20140924_123536_4874
19507423,185,-0.223707,-0.0223236,-0.0611284,-0.53006,0.0132568,-0.164889,400.0,0.555273,-0.9093,0.282935,0.8405,1.27016,1.43267,17.2797,17.3321,0.188142,1.94593,-0.448362,2.00576,2.06034,-118.469,-14.4333,119.363,0.076293,s20140924_123536_4874
19507424,186,-0.229042,-0.0221745,-0.0627436,-0.535971,0.0164146,-0.158976,400.0,0.559292,-0.37185,0.22696,0.3808,0.578612,1.75419,16.521,16.6041,0.135953,0.845893,-0.371011,0.933631,-5.45722,-78.8625,11.0048,79.8134,0.070958,s20140924_123536_4874
19507425,187,-0.234412,-0.0220012,-0.064322,-0.537497,0.017796,-0.157273,400.0,0.560316,-0.1526,0.13814,0.1703,0.267154,1.89631,16.3096,16.4081,0.078998,0.368676,-0.228267,0.440759,-5.6955,-47.7217,14.2744,50.1354,0.065588,s20140924_123536_4874
